"","date","column","depth","increment","variety","moisture","N2O","SP","d18O","N2ONvolume","N2ONarea","N2O_measurement","N2O_derivative","N2ONvolume_measurement","N2ONvolume_derivative","N2ONarea_measurement","N2ONarea_derivative","SP_measurement","SP_derivative","d18O_measurement","d18O_derivative","theta_w","theta_a","Ds","dCdZ","F","F_top_in","F_top_out","F_bottom_in","F_bottom_out","F_out","SP_bottom","d18O_bottom","SP_top","d18O_top","Nitrification","Denitrification","Reduction","Nitrification_2.5%","Denitrification_2.5%","Reduction_2.5%","Nitrification_25%","Denitrification_25%","Reduction_25%","Nitrification_50%","Denitrification_50%","Reduction_50%","Nitrification_75%","Denitrification_75%","Reduction_75%","Nitrification_97.5%","Denitrification_97.5%","Reduction_97.5%"
"8022",2016-01-09,"1",7.5,15,"Zinal",0.209155729,0.666894767192931,14.3182804767219,42.8553557289572,0.764161625527995,0.171019780293962,NA,0.000221446084612216,NA,0.000253744072976147,NA,7.10755463731204e-05,NA,0.314759768450783,NA,-0.0018659939516341,0.209155729,0.425038711773859,7.33446319279881e-06,5.56393022923909e-06,44.4257017258795,0,44.4257017258795,0,0.0502314989106122,44.4759332247901,11.293970025097,41.8054896518139,15.1,49.6,10.7561202020524,15.9190284886214,25.6988413049616,9.50940971568274,10.3901821962118,12.1025458115503,10.0465316054458,12.7481818720333,17.8944585225944,10.5619360239126,15.0423936829511,23.5450874063961,11.1781352495304,17.7763519963625,30.2764249317202,12.8561391285879,25.2864572529525,48.7616277339938
"8082",2016-01-10,"1",7.5,15,"Zinal",0.2086,0.667102995897415,14.6773789237093,42.8336637485305,0.764400224469128,0.171109211925529,NA,0.000220240175878457,NA,0.000252362311146235,NA,7.07087671237657e-05,NA,0.316489947892681,NA,-0.00201370769225772,0.2086,0.426566390041494,7.42270330684083e-06,5.56670661196553e-06,44.9826174030211,0,44.9826174030211,0,0.0488661977849734,45.0314836008061,11.2916834198508,41.738052013365,15.1,49.6,10.9072594401519,14.6722901849923,22.8491953147289,9.43527451371322,8.58534458741725,7.75895985103328,10.1251325905478,11.3567220531497,14.5789111492579,10.9604981027456,14.9084068009143,23.4378672866138,11.6785198175496,17.8536463246984,30.7575129457172,12.3282173354154,20.579544603275,37.5025807952803
"8142",2016-01-11,"1",7.5,15,"Zinal",0.206983333,0.667298050980305,14.9900876124704,42.8116426344253,0.764623728410891,0.171194982757968,NA,0.000219027932656379,NA,0.000250973261446259,NA,7.03398496408356e-05,NA,0.315157130041384,NA,-0.00215429717779184,0.206983333,0.431010547251037,7.68362503204001e-06,5.56930734640407e-06,46.5855938200709,0,46.5855938200709,0,0.0467086501135062,46.6323024701844,11.3046032227428,41.6597197410704,15.1,49.6,12.2455255091039,17.7177408950835,30.3144643497779,10.1664473203019,9.59591887762149,10.0241920178029,11.3419859596715,14.2058316181994,21.5469963729641,12.7597725938017,19.7352006534583,35.3524745311628,13.0382255267064,20.8107656020031,38.0328685510733,14.3196736449839,25.8304712953804,50.5769514735281
"8202",2016-01-12,"1",7.5,15,"Zinal",0.206225521,0.667479942107585,15.2644374579605,42.7893114468741,0.764832148429055,0.171277095156623,0.345620786,0.000217809657461341,0.396029710590931,0.000249577226391579,0.0935905712290804,6.99688466353399e-05,14.47,0.311331036612949,43.87,-0.00228791025574388,0.206225521,0.433093744139004,7.80811383556623e-06,5.57173256143446e-06,47.3609806680449,0,47.3609806680449,0,0.0436435916348989,47.4046242596798,11.3321711143074,41.5720985252961,15.1,49.6,12.3750111690805,16.6169233205757,27.6468699816621,8.6977821695302,3.23679389001967,-6.00391865472212,11.5637778880134,13.5317380027633,19.9037019276109,12.4334102670885,16.7727457963352,28.0645021137948,13.5470086762599,20.9296029448559,38.5070411720533,14.4141394879599,24.1649936324924,46.6033422141199
"8262",2016-01-13,"1",7.5,15,"Zinal",0.206175,0.66764868139925,15.5101226045216,42.7666888072318,0.76502549841132,0.171355552161699,NA,0.000216585451131799,NA,0.000248174508497558,NA,6.9595840611468e-05,NA,0.305541196655857,NA,-0.00241470240067522,0.206175,0.433232624481328,7.81646298054987e-06,5.57398241865667e-06,47.4307680753033,0,47.4307680753033,0,0.0398971800684386,47.4706652553717,11.3740509442852,41.4769103167454,15.1,49.6,12.375809629931,15.6002566098941,25.3753834033799,9.89324016078585,6.98650670508305,3.51583672240785,11.9513122330566,14.0833965753449,21.5217128710011,12.1323464167765,14.6774764649647,23.0616014400643,13.3846122295464,19.1327401546183,34.3140634804056,14.0383611670286,21.3967746027061,40.0441340643205
"8322",2016-01-14,"1",7.5,15,"Zinal",0.208448438,0.667804283408007,15.7373834204241,42.7437928903665,0.76520379503291,0.171430357482388,NA,0.000215355662018773,NA,0.000246765355276763,NA,6.92209049062773e-05,NA,0.298253456838249,NA,-0.00253482556696846,0.208448438,0.426983028319502,7.44689708231549e-06,5.57605711210676e-06,45.2050394686029,0,45.2050394686029,0,0.0344022171170302,45.2394416857199,11.4300802989882,41.3759243275281,15.1,49.6,12.4747151129549,16.3425679748054,28.1981387866532,8.93942713099219,3.91856207378564,-3.24288199593126,12.3152824558312,15.8260492302727,26.8875866120779,12.8919904712033,17.7525606822912,31.775202527963,13.5065554209776,19.9459994996672,37.3275215079345,14.0617673070085,21.7869005151816,41.9976851336139
"8382",2016-01-15,"1",7.5,15,"Zinal",0.2086,0.667946765097122,15.9560337659352,42.7206414188255,0.765367057731193,0.171501515490758,NA,0.000214120565136229,NA,0.000245350151748745,NA,6.88441541089196e-05,NA,0.289855896186045,NA,-0.00264844226954248,0.2086,0.426566390041494,7.42270330684083e-06,5.57795686796163e-06,45.073526803576,0,45.073526803576,0,0.0306966339465736,45.1042234375226,11.5002100231753,41.2708951691292,15.1,49.6,11.7751799368793,13.3115927869275,20.7827637573961,5.17311731701819,-8.46391086385144,-34.6063376287797,11.5966166305342,12.6967794310852,19.2062573949982,12.1872002799352,14.7332067831957,24.3920666145982,13.4514205765683,18.8216555153399,34.8098921037614,13.8649826142393,20.2461077760856,38.4549963312935
"8442",2016-01-16,"1",7.5,15,"Zinal",0.2086,0.668076145817457,16.1746834604159,42.6972516586586,0.765515308679358,0.171569031215421,NA,0.000212880380495338,NA,0.000243929081256147,NA,6.84656271797067e-05,NA,0.280654173286673,NA,-0.00275572323706656,0.2086,0.426566390041494,7.42270330684083e-06,5.57968194423276e-06,45.0874665441272,0,45.0874665441272,0,0.0266651631415535,45.1141317072688,11.5844390060147,41.1635096988303,15.1,49.6,11.7303864829717,12.447779696796,18.7889288910096,9.40355750787063,5.04975331511288,-0.152077841193904,10.0825737125348,7.21240456637615,5.39051189834273,11.611736116411,12.0708087670921,17.829596578321,13.1438970941434,16.9463316655096,30.3045541382512,15.3688793270425,24.0130450392972,48.3980660304469
"8502",2016-01-17,"1",7.5,15,"Zinal",0.206225521,0.668192447283705,16.4001880043485,42.6736404167842,0.765648572759197,0.171632910334989,NA,0.000211635355608669,NA,0.000242502464648595,NA,6.808541578996e-05,NA,0.270875402005879,NA,-0.00285682805097727,0.206225521,0.433093744139004,7.80811383556623e-06,5.5812326304494e-06,47.441733392624,0,47.441733392624,0,0.0233845197926802,47.4651179124166,11.6827507560815,41.0553434629572,15.1,49.6,11.8451785265755,10.8967371088095,14.3559283124253,3.67751730625139,-14.0566846916253,-49.8629874001721,10.9938189964306,8.26592246576143,7.58090064808955,12.5865363943467,13.1603365735457,20.1198442085275,13.5093125250691,16.0268964236746,27.5795467125989,15.8829933793305,23.2557630390817,46.1652125940174
"8562",2016-01-18,"1",7.5,15,"Zinal",0.206276042,0.668295693549854,16.6373386280878,42.6498240397856,0.76576687753298,0.171693159171307,NA,0.000210385756323054,NA,0.000241070595274317,NA,6.77035841096048e-05,NA,0.26067879093464,NA,-0.0029519245064616,0.206276042,0.43295486379668,7.79977093538078e-06,5.58260924733139e-06,47.4027313727492,0,47.4027313727492,0,0.0188015618422431,47.4215329345914,11.795057051326,40.9478270731806,15.1,49.6,13.1391906261338,14.0421455064238,22.7468157003081,9.14589674598801,2.04001766732387,-8.26029949033107,12.6714847357569,12.7052469768422,19.2873159207545,13.3748281437427,14.7744152199736,24.6277850720786,14.4563001629248,17.9392498515159,32.8088474363323,14.8656710706476,19.1539321709165,35.9779125013011
"8622",2016-01-19,"1",7.5,15,"Zinal",0.2086,0.668385910983904,16.8887852318078,42.6258184140244,0.765870253214492,0.171749784682492,0.342610895,0.000209131830151061,0.392580825830742,0.00023963375731441,0.0913772611640713,6.73202421442267e-05,14.43,0.250170683059517,36.56,-0.00304118685236758,0.2086,0.426566390041494,7.42270330684083e-06,5.58381214645205e-06,45.1208412698273,0,45.1208412698273,0,0.0129042553066777,45.133745525134,11.9211524616675,40.8422224046413,15.1,49.6,13.4832805132463,15.4221353670725,27.280832790012,9.8265732179072,4.95547682318528,-0.0226612973106639,12.3172413615263,12.0933291470391,18.6374450936411,13.6891025977804,15.9961886563822,28.7860240052714,15.3829403291257,20.816418796768,41.3307685779526,15.9140335491201,22.319397361427,45.2252154214923
"8682",2016-01-20,"1",7.5,15,"Zinal",0.206427604,0.668463128241861,17.1551639994655,42.6016389669635,0.765958732639226,0.171802794455773,NA,0.000207873742101069,NA,0.000238192234949972,NA,6.69354265623546e-05,NA,0.239421402164752,NA,-0.00312478757745385,0.206427604,0.432538225518672,7.77477984162141e-06,5.58484170989149e-06,47.269744627682,0,47.269744627682,0,0.00927840288962618,47.2790230305716,12.0606819906621,40.7396081359349,15.1,49.6,13.8219439299348,14.4042205557349,24.3717568160103,10.5526796649857,5.51794953894855,1.11063269681151,12.326595882505,10.3185432973352,13.6689556469163,13.2535476562819,12.9055784060209,20.4257021003402,15.310684858634,18.4630184663176,34.9952858498997,17.3776636229203,24.1008420880855,49.7560410524634
"8742",2016-01-21,"1",7.5,15,"Zinal",0.206175,0.668527376241028,17.4353836963103,42.5773006695939,0.766032351233786,0.171852196700132,NA,0.000206611858858364,NA,0.000236746294027834,NA,6.6549231327093e-05,NA,0.228481413239528,NA,-0.00320289623699679,0.206175,0.433232624481328,7.81646298054987e-06,5.58569834988038e-06,47.5304626159243,0,47.5304626159243,0,0.0047307335696239,47.5351933494939,12.2131226225635,40.6408738450204,15.1,49.6,14.6932926840169,15.6985682601138,28.0721089698788,12.0749711690335,8.88485186402876,10.1111498109753,13.8716925087294,13.5392522025255,22.3895488329332,14.6134507662299,15.416234329818,27.3580838503563,15.5083504635844,17.842849898549,33.6993122673001,17.3844671206961,22.7320212701767,46.6034055541338
"8802",2016-01-22,"1",7.5,15,"Zinal",0.205265625,0.66857868813262,17.7270135350173,42.5528180398615,0.766091146984505,0.17189800023877,NA,0.000205346372932722,NA,0.000235296237063358,NA,6.61617687358107e-05,NA,0.217394851991639,NA,-0.00327568707984441,0.205265625,0.435732462396266,7.96781799343628e-06,5.58638250843493e-06,48.4567588455951,0,48.4567588455951,5.26804433292089e-05,0,48.4567588455951,12.3777783061812,40.5467216281466,15.1,49.6,15.2543377551835,15.7604038172755,28.3857798118642,12.368788661224,8.54384520001537,9.23152937890565,14.0030096129114,12.6258004555862,20.047776369681,15.0374412775127,15.2173708926443,26.9495315071097,16.6313085608266,19.1908378562095,37.4985991860894,17.6832289607695,21.8225408928443,44.4835305091541
"8862",2016-01-23,"1",7.5,15,"Zinal",0.20375,0.668617099273734,18.0267132555729,42.5282051469992,0.766135160405326,0.171940214501393,NA,0.000204077495168182,NA,0.000233842293234847,NA,6.57730364967248e-05,NA,0.206209148136144,NA,-0.00334332848788017,0.20375,0.439898858921162,8.22461685254913e-06,5.58689465698312e-06,50.0230819722607,0,50.0230819722607,0.00529061554580409,0,50.0230819722607,12.5537869292467,40.4576740260535,15.1,49.6,14.5626200304011,12.4354738463809,19.510663995575,12.3789511321607,7.22923922288364,5.57689735082575,13.429753959073,9.72781493826805,12.2496319420453,14.2508057718044,11.72611176665,17.6034473326699,15.2037691335769,13.975219794458,23.6175184013132,17.7815998961562,20.1136968693887,40.0788044913118
"8922",2016-01-24,"1",7.5,15,"Zinal",0.20375,0.668642647198687,18.330652568372,42.5034756166675,0.766164434504961,0.171978849516324,NA,0.00020280554641437,NA,0.000232384783391928,NA,6.53831767003837e-05,NA,0.194980353772594,NA,-0.00340599529664854,0.20375,0.439898858921162,8.22461685254913e-06,5.58723529598249e-06,50.0261319335782,0,50.0261319335782,0.0106404384885557,0,50.0261319335782,12.7401371680193,40.3740869311851,15.1,49.6,14.8705156083776,12.3371095806034,19.6164228361404,8.181912501753,-3.03830019794727,-21.9139243652055,14.5328115184998,11.5592147868188,17.5487022469382,14.8082714834385,12.241072181091,19.3506712158068,16.0784903211743,15.1175029457674,27.0915169448798,18.5553532213153,20.7234720251442,42.2212128741254
"8982",2016-01-25,"1",7.5,15,"Zinal",0.20375,0.668655371589757,18.6348800094646,42.4786426368157,0.766179014753364,0.172013915902452,NA,0.000201530700846797,NA,0.000230924010049962,NA,6.49922374742312e-05,NA,0.18377447489265,NA,-0.00346385764812235,0.20375,0.439898858921162,8.22461685254913e-06,5.58740495453009e-06,50.0276509963053,0,50.0276509963053,0.01610040230337,0,50.0276509963053,12.9356927326898,40.2961661168939,15.1,49.6,16.6174828766374,15.3730676751723,28.2812588924156,13.90921971983,9.44285327383193,12.1736789033505,15.0111041828999,11.8546977059558,18.7423556884368,16.2546004518283,14.5798204859077,26.1184423292961,18.3819973015186,19.2479364709711,38.8020024382365,19.9825603721416,22.7192540914576,48.2497312068534
"9042",2016-01-26,"1",7.5,15,"Zinal",0.204255208,0.668655314247347,18.9356170204336,42.4537189641789,0.766178949047541,0.172045424861029,NA,0.000200253224312294,NA,0.000229460184052987,NA,6.46002784046263e-05,22.76,0.172665691049673,40.44,-0.00351707923061337,0.204255208,0.438510060995851,8.13838327221976e-06,5.58740418996463e-06,49.5031135922243,0,49.5031135922243,0.020730637236312,0,49.5031135922243,13.139221437918,40.2239860735599,15.1,49.6,17.3440787994613,16.2241047172197,31.2228971163734,15.1215130701446,11.5476702063302,18.4311838317036,16.9860043253402,15.4705321571954,29.1596999287501,17.1708302035304,15.8584706966941,30.2299652129944,18.1137709644339,17.8413459881235,35.6521037180698,18.8950506118521,19.4825117127445,40.1487675823482
"9102",2016-01-27,"1",7.5,15,"Zinal",0.20375,0.668642519059595,19.2294682406921,42.4287169313309,0.766164287676734,0.17207338816731,NA,0.000198973245150713,NA,0.00022799354374644,NA,6.42073980382397e-05,NA,0.161732561486088,NA,-0.00356583781314839,0.20375,0.439898858921162,8.22461685254913e-06,5.58723358746127e-06,50.0261166360825,0,50.0261166360825,0.0265182118341377,0,50.0261166360825,13.3494266588061,40.1575099483292,15.1,49.6,17.4112309169738,15.2485828357602,28.8882377842178,14.016764093258,8.4034113676518,9.99350891146512,15.5799207040405,11.5346040061347,18.6519653108099,17.0100889334891,14.442174518216,26.660694667055,19.9840696733364,20.4438237150274,43.2183355901729,20.9288020362205,22.3581880599517,48.5277076058834
"9162",2016-01-28,"1",7.5,15,"Zinal",0.20375,0.668617031971466,19.5135511401304,42.4036484542174,0.766135083286997,0.172097818162052,NA,0.000197691157548736,NA,0.000226524474149872,NA,6.38136720039117e-05,NA,0.151053384657741,NA,-0.00361029004368169,0.20375,0.439898858921162,8.22461685254913e-06,5.58689375961955e-06,50.0230739375842,0,50.0230739375842,0.0331114578689014,0,50.0230739375842,13.564979025291,40.0966095493624,15.1,49.6,17.9378689879353,15.4574501731916,29.9283989476626,14.5789480175968,8.89832661844793,11.6967949976317,17.1067756393812,13.8348343322671,25.4054201184614,17.9331390248579,15.4384189613057,29.8767947196627,19.3671758916181,18.2358322997274,37.658347044279,20.9684197721224,21.345163680605,46.2964636393942
"9222",2016-01-29,"1",7.5,15,"Zinal",0.201577604,0.668578900953331,19.7855561243508,42.3785250400998,0.766091390845198,0.172118727742883,NA,0.000196407080679081,NA,0.000225053158605926,NA,6.34191484290861e-05,NA,0.140701637842336,NA,-0.00365060137061442,0.201577604,0.44587069439834,8.60272057292353e-06,5.58638534604441e-06,52.3179832052006,0,52.3179832052006,0.0403369179207158,0,52.3179832052006,13.7845466005558,40.0410845726805,15.1,49.6,18.2045021129435,14.2859228517125,26.5257315507829,14.208445890674,6.79170690755718,5.5224434540484,16.4955339515817,11.0831465388996,17.542049456327,17.9012707845291,13.7346067599354,24.9631376247786,20.3756804277456,18.3280726510635,37.9099825197307,22.9239604793875,23.1490453977641,51.3375924797726
"9282",2016-01-30,"1",7.5,15,"Zinal",0.201325,0.668528175969082,20.0437521884348,42.3533577958434,0.766033267602484,0.17213613035553,NA,0.000195121307889977,NA,0.000223579853794301,NA,6.30239144015184e-05,NA,0.130742197347502,NA,-0.00368693430886546,0.201325,0.446565093360996,8.64746098715753e-06,5.5857090129211e-06,52.583707851532,0,52.583707851532,0.0466949128782632,0,52.583707851532,14.0068222252651,39.9906804197861,15.1,49.6,18.3159322541688,13.6476359123874,25.0958739663697,15.0807245498463,7.75423988882562,8.48387204439548,16.9170869426584,11.0130444282123,17.7160373429562,17.5193095062068,12.1278743468151,20.9436974930539,19.6473178325825,16.0890223840911,31.9607273325743,21.9839134245235,20.3390967043617,43.9459011953741
"9342",2016-01-31,"1",7.5,15,"Zinal",0.201325,0.668464908943791,20.2869538921658,42.3281574364892,0.765960773057216,0.17215003998493,NA,0.000193834013356935,NA,0.000222104743057642,NA,6.26280478418319e-05,NA,0.121228671682044,NA,-0.0037194396394245,0.201325,0.446565093360996,8.64746098715753e-06,5.58486545258388e-06,52.575766598197,0,52.575766598197,0.0529897499176649,0,52.575766598197,14.2305471427219,39.9451041791318,15.1,49.6,16.5688144911431,9.94817179486274,14.9834602069501,3.30194648093908,-13.3313312933784,-51.1173694706486,16.8494107440434,10.4487129707233,16.3980416950544,17.5169244457848,11.5415727229666,19.53871514156,19.2219434846032,14.6144331874637,28.2273760406823,21.0861086062113,17.8932182189873,37.5573661711767
"9402",2016-02-01,"1",7.5,15,"Zinal",0.201325,0.668389153730938,20.5144639713412,42.3029342940532,0.765873968917427,0.172160471146231,NA,0.000192545462926788,NA,0.000220628303086821,NA,6.22316106281687e-05,NA,0.112201961802835,NA,-0.00374828105060333,0.201325,0.446565093360996,8.64746098715753e-06,5.58385538307917e-06,52.5662578322333,0,52.5662578322333,0.0593781840166509,0,52.5662578322333,14.4545304160947,39.9040385301129,15.1,49.6,19.3766205861739,14.2525465355268,27.5899751006352,14.4011692492244,5.74806721835683,3.28639140682053,18.532850344444,12.8109018497194,23.4695765063156,19.5469790951172,14.5437772170087,28.4230350995253,21.0325892434527,17.0703228796565,35.642259268544,23.1399310686667,20.657777668072,45.8993653203154
"9462",2016-02-02,"1",7.5,15,"Zinal",0.201325,0.668300966079248,20.7260033162883,42.2776983265005,0.765772919062815,0.172167438875672,NA,0.000191255839942179,NA,0.000219150588884629,NA,6.18346440126235e-05,NA,0.103689941071898,NA,-0.00377360521651645,0.201325,0.446565093360996,8.64746098715753e-06,5.5826795477233e-06,52.5551885511999,0,52.5551885511999,0.0658574188207502,0,52.5551885511999,14.6776639857281,39.8671534853087,15.1,49.6,18.1647582612684,11.6756740031544,20.544729516592,6.58419703477283,-7.51018771822003,-34.5133872914106,15.6828462244552,7.53076762235253,8.62262180825692,19.27549166078,13.5670933738957,25.9286675762612,21.9219714387779,17.9362668397379,38.5145698328169,23.5996812692311,20.6725675384183,46.4247959562649
