"","date","column","depth","increment","variety","moisture","N2O","SP","d18O","N2ONvolume","N2ONarea","N2O_derivative","N2ONvolume_derivative","N2ONarea_derivative","SP_derivative","d18O_derivative","theta_w","theta_a","Ds","dCdZ","F","F_top_in","F_top_out","F_bottom_in","F_bottom_out","F_out","SP_bottom","d18O_bottom","SP_top","d18O_top","Nitrification_2.5%","Denitrification_2.5%","Reduction_2.5%","Nitrification_25%","Denitrification_25%","Reduction_25%","Nitrification_50%","Denitrification_50%","Reduction_50%","Nitrification_75%","Denitrification_75%","Reduction_75%","Nitrification_97.5%","Denitrification_97.5%","Reduction_97.5%"
"7180",2015-12-26,"1",30,30,"Zinal",0.3153,0.653860423723014,13.4925638350496,41.4923991090389,0.74922621804896,0.107884307750714,2.39963526559467e-05,2.74962720418824e-05,-1.02658496137081e-05,-0.15988916898878,-0.00432793949789332,0.2631625,0.276576115145228,1.75123183048462e-06,-3.88288752570596e-08,-0.0740257371256493,0.0740257371256493,0,3.17404442740616,0,0,10.1680735761411,44.0397244943294,9.47466956679178,43.1128880640028,3.84031726965332,10.3510836858083,18.8835964051668,4.32061367284868,12.2281955672619,22.6223159806977,4.51977653794943,13.0136894689966,24.1853400566219,4.96993181217834,14.7704303334453,27.6849094519324,6.4361896998622,20.5152195126085,39.1259113763781
"7240",2015-12-27,"1",30,30,"Zinal",0.313784375,0.654346100081471,13.1932065718599,41.5537450093004,0.749782730491127,0.107939523092487,2.60592690735968e-05,2.9860072071165e-05,-9.80630700817272e-06,-0.158176303839403,-0.00305800509303261,0.261293229,0.281714671317427,1.8620485129412e-06,-3.84136789540124e-08,-0.0778683875505512,0.0778683875505512,0,3.28093597424357,0,0,10.1395642424414,43.9431306778175,9.23947683004123,43.098014766706,3.4268028301766,9.47241852807617,17.0846333063018,3.88565177467632,11.4049813618479,20.9327357273609,4.76213484371894,15.0966904556448,28.2772897474721,4.99891666430895,16.0860269257797,30.2530195867011,5.2695759819095,17.2150720230892,32.4999470774926
"7300",2015-12-28,"1",30,30,"Zinal",0.312875,0.65483939402763,12.9100382352724,41.6182578903142,0.750347971549093,0.107996211102935,2.80798608420816e-05,3.2175368804209e-05,-9.3527734577658e-06,-0.154934759413257,-0.00248577891647256,0.2607375,0.283242349585062,1.89591787825857e-06,-3.79066643333603e-08,-0.0782382952753372,0.0782382952753372,0,3.34426962913388,0,0,10.1080296148317,43.8490062878945,9.15145848624417,43.0825088203064,3.69659834852368,11.5636745658,21.2324333795863,3.98338063505803,12.8478415400931,23.789447875064,4.22915421550081,13.9600521834661,26.0021170745157,5.59365387887786,20.1244904222621,38.2751916419937,6.26022555206538,23.1270716907172,44.2530546438313
"7360",2015-12-29,"1",30,30,"Zinal",0.312875,0.655339928151376,12.6465084753942,41.6832786983331,0.750921508767332,0.108054310675144,3.00577521089825e-05,3.44416763830099e-05,-8.90540022016789e-06,-0.150229342934465,-0.00261482397580261,0.2616721355,0.280673071498963,1.83920009837855e-06,-3.73093914208559e-08,-0.0747018632116677,0.0747018632116677,0,3.3390392065803,0,0,10.0736076410904,43.7574902964666,9.21092443153739,43.066393385068,3.08996535403521,9.73340306393098,17.6136057258119,3.49797030444698,11.7120412470102,21.5535783695688,3.57299850158599,12.07821884233,22.2878222395226,4.06365011596627,14.4399606119328,26.9835746829633,5.59584728230682,21.8466955845293,41.7319398549464
"7420",2015-12-30,"1",30,30,"Zinal",0.312875,0.65584732598074,12.4052613769711,41.7460818870897,0.751502910765295,0.108113760769198,3.19925853561454e-05,3.66587472949996e-05,-8.46428927972421e-06,-0.144147986708063,-0.0034319419475036,0.261823698,0.280256431846473,1.83011595308823e-06,-3.66234278591884e-08,-0.0729662261816141,0.0729662261816141,0,3.33450430747774,0,0,10.0364472849117,43.6687015116553,9.41040901629752,43.0496915321677,3.53042898817429,12.9442112624605,24.0366049211364,3.55301137496922,13.0590434023264,24.2607201287333,4.88169015335356,19.9300572142884,37.9441675374942,4.97054395235814,20.3977735935972,38.8771299918467,5.46378019951589,22.9355442152584,43.9267381876121
"7480",2015-12-31,"1",30,30,"Zinal",0.312875,0.656361212321129,12.1881087241938,41.8039841202655,0.752091747626109,0.108174500469055,3.38841039038701e-05,3.88261140164381e-05,-8.02957355985103e-06,-0.13679904711618,-0.00490739612160177,0.260863802,0.282895150103734,1.88818274290882e-06,-3.58503473676786e-08,-0.0736922267475329,0.0736922267475329,0,3.33063054792086,0,0,9.99670655047334,43.5827385573077,9.73498526658883,43.0324262014056,2.44717244062902,8.05849467488482,14.3314331878805,3.6082563691462,14.4607436138892,27.0824456624261,3.69061139113893,14.9071966024804,27.9694121390649,4.25130281313525,18.0181642604585,34.1683329649335,4.60700150442518,19.951137160338,38.0166685699046
"7540",2016-01-01,"1",30,30,"Zinal",0.312875,0.656881213584192,11.9960499193852,41.854456161531,0.752687591273423,0.108236469037791,3.57321060752491e-05,4.09436023718144e-05,-7.60135733667664e-06,-0.128308403550735,-0.00699554210036118,0.2607375,0.283242349585062,1.89591787825857e-06,-3.49917282430439e-08,-0.0722219486894888,0.0722219486894888,0,3.3273837810761,0,0,9.95455052374743,43.499680083759,10.1633729247017,43.0146201617228,2.31803118478964,8.01011702444243,14.2592609953235,2.92939037220887,11.5751774364749,21.3634854220534,2.93920544632375,11.646165579326,21.5013950576862,3.5590573245977,15.2716330043386,28.7279326028507,4.95940308397781,23.412128814029,44.9424563380026
"7600",2016-01-02,"1",30,30,"Zinal",0.312875,0.657406958106046,11.8293370383218,41.8952294520485,0.753290015836032,0.108299605971159,3.75363443577141e-05,4.30109923499568e-05,-7.17975061578691e-06,-0.118816433993189,-0.00963594428164322,0.2599039065,0.285533866986515,1.947527168611e-06,-3.4049151902608e-08,-0.0721895129125342,0.0721895129125342,0,3.3247302029468,0,0,9.91014946018758,43.4195851985411,10.6697627804071,42.9962959745339,3.0498621587274,13.1360984633142,24.4879149465662,4.20198697839536,20.2245299147378,38.6077677185948,4.51961182750428,22.1640868308543,42.4696123421382,4.73577344848372,23.4940362352471,45.119832211977,5.92030219398805,30.7948177538992,59.6646486589014
"7660",2016-01-03,"1",30,30,"Zinal",0.312875,0.657938076454577,11.6875791901193,41.9243890306483,0.753898598000006,0.108363851049396,3.92967454142079e-05,4.50281831124115e-05,-6.76483704726277e-06,-0.108474926351043,-0.0127549200439841,0.259525,0.286575466804979,1.97130783124691e-06,-3.30242014712242e-08,-0.070871407830087,0.070871407830087,0,3.32263645141812,0,0,9.86367694545702,43.3424941009445,11.2261303055518,42.9774759598599,1.32806297275417,2.83518724843399,3.98560675959084,2.82828482107752,12.4749043290849,23.1861817876767,3.30294933798531,15.5416020446568,29.2910680802895,3.40339677006439,16.1857206179477,30.5705177426921,4.81015812840578,25.2211782507085,48.5715527902967
"7720",2016-01-04,"1",30,30,"Zinal",0.312875,0.658474201725604,11.5698765115856,41.9404457567199,0.754512917348048,0.108429144387272,4.10131534034839e-05,4.6994963815139e-05,-6.35669798940209e-06,-0.0974439798204979,-0.0162674952058894,0.259525,0.286575466804979,1.97130783124691e-06,-3.1918460412962e-08,-0.0684984382501002,0.0684984382501002,0,3.32106969827286,0,0,9.81530815247054,43.268428900302,11.8047088745734,42.9581821652326,2.98809409066015,14.1470503906831,26.5182088037539,3.43471353407628,17.1433410957862,32.4850948844007,4.50425380887405,24.2876155514004,46.7083827690973,4.53800292232072,24.5115709716007,47.1531960043259,4.60075417219576,24.9438354862514,48.0139608115834
"7780",2016-01-05,"1",30,30,"Zinal",0.312875,0.659014969827711,11.4749713889259,41.9423830256346,0.75513255668587,0.108495426482305,4.26855958269384e-05,4.8911316123875e-05,-5.95541823817733e-06,-0.0858889226766096,-0.0200797672391668,0.258363021,0.289769703682572,2.04550232363764e-06,-3.07335112084865e-08,-0.0684378637263646,0.0684378637263646,0,3.31999773393813,0,0,9.76521821432812,43.1973945946884,12.3802695699435,42.9384363373245,1.65548669536567,5.53403406287566,9.3742934084422,3.13526852420079,15.7191167132733,29.6363977223089,3.17094570051869,15.9627410873321,30.1215443791354,3.44205750186336,17.8198158588942,33.8201218267522,4.34734335615671,24.0568806061327,46.2288527175884
"7840",2016-01-06,"1",30,30,"Zinal",0.318988021,0.659560019755593,11.4014032909264,41.9296759093532,0.755757102355402,0.108562638261149,4.43140726845716e-05,5.07772950414124e-05,-5.56105623405598e-06,-0.0739772601316421,-0.0240915471630766,0.265764323,0.269423800881743,1.60478798403968e-06,-2.94709340789432e-08,-0.0514867943110536,0.0514867943110536,0,2.74352170598737,0,0,9.71358072885135,43.1293801844719,12.9319146104353,42.9182598962464,2.84603258640478,15.1408861013311,28.7494381140594,2.91358807639622,15.627749556253,29.7212458186728,3.05185941491297,16.5696286073203,31.5869755290591,3.37165551741748,18.8360827985777,36.0940531346486,4.08891405808575,23.8894180569997,46.1404785173974
"7900",2016-01-07,"1",30,30,"Zinal",0.3153,0.660108993851786,11.3476540592896,41.9022834225099,0.756386144534703,0.108630721124104,4.58985564749869e-05,5.25928638992225e-05,-5.17366354215642e-06,-0.0618756733826837,-0.0281993018270683,0.2631625,0.276576115145228,1.75123183048462e-06,-2.81323057569175e-08,-0.0536331443265625,0.0536331443265625,0,3.13835868558023,0,0,9.66056640651993,43.0643598938215,13.444209416029,42.897673912441,2.23343704173271,10.2941621686725,18.9045860206419,2.77918421420877,14.1988079263652,26.6552486271361,3.07031286006149,16.2600888002097,30.7400036263072,3.21994195959208,17.3603199227362,32.9283775720759,4.67437625650182,27.7376333227239,53.5268589463499
"7960",2016-01-08,"1",30,30,"Zinal",0.3153,0.660661538056703,11.3122724767875,41.8606169670006,0.75701927752446,0.10869961698775,4.74391480366381e-05,5.43581877056842e-05,-4.79330891596983e-06,-0.0497470732220355,-0.0322992628153119,0.2631625,0.276576115145228,1.75123183048462e-06,-2.67191983050067e-08,-0.0509391100525095,0.0509391100525095,0,3.13857279268614,0,0,9.60634186976275,43.0022944728385,13.9076130942704,42.8766990860919,2.19163558606332,10.0591126988546,18.402542171562,2.59038438559454,12.949866389935,24.122892967662,2.73183298764933,13.9556669785555,26.1294126586592,3.25062723505121,17.6823548250902,33.5080423720889,3.48190542779104,19.3725839350668,36.8554599994654
"8020",2016-01-09,"1",30,30,"Zinal",0.314542188,0.66121730214691,11.293970025097,41.8054896518139,0.757656100021014,0.108769268325675,4.89359665422432e-05,5.60732847950618e-05,-4.42000610619443e-06,-0.0377477394519561,-0.0362905858071241,0.2618489585,0.280186991675311,1.8286049839477e-06,-2.52331779823154e-08,-0.0502314989106122,0.0502314989106122,0,3.19490978582098,0,0,9.55106860789028,42.9431325533695,14.3182804767219,42.8553557289572,3.68400610823162,20.6760414112994,39.3335665579785,3.70475057521926,20.8258743528435,39.6315141618179,3.74636437085957,21.1318586612456,40.2393612001205,3.81416400720923,21.6242361541708,41.2155551276003,3.92214223419372,22.4165451588539,42.7770644701224
"8080",2016-01-10,"1",30,30,"Zinal",0.312875,0.661775939961612,11.2916834198508,41.738052013365,0.758296215375885,0.1088396182073,5.0389177000181e-05,5.77384943512451e-05,-4.05382844988748e-06,-0.0260245821855958,-0.0400784835360539,0.2607375,0.283242349585062,1.89591787825857e-06,-2.36758041591238e-08,-0.0488661977849734,0.0488661977849734,0,3.3209848214098,0,0,9.49490208855069,42.8868120326764,14.6773789237093,42.8336637485305,2.12035733993942,9.0861184885752,16.3120672203535,2.94670714660146,15.0001962265681,27.9838645579638,3.6261775393064,19.8751426875127,37.5978012217081,4.07485399850647,23.0653260906214,43.8971233928236,4.86319131182313,28.6808616759554,54.9747267261266
"8140",2016-01-11,"1",30,30,"Zinal",0.312875,0.662337109617354,11.3046032227428,41.6597197410704,0.758939231841787,0.108910610334796,5.1798990254491e-05,5.93538988784235e-05,-3.69476677991682e-06,-0.0147125744632963,-0.0435771381511002,0.2599291665,0.285464428189834,1.94594899565643e-06,-2.20486282797827e-08,-0.0467086501135062,0.0467086501135062,0,3.32224862343855,0,0,9.43799102352219,42.8332614608729,14.9900876124704,42.8116426344253,2.0460442457415,8.37183957897601,14.8541320922355,2.13010357864798,8.95882578293705,16.0094930059012,2.95120400529197,14.7510733499786,27.40748120822,3.47662782622382,18.4757749804171,34.7388529220059,4.46931861438922,25.4620404816657,48.4866606976639
"8200",2016-01-12,"1",30,30,"Zinal",0.312875,0.66290047371097,11.3321711143074,41.5720985252961,0.759584762805171,0.108982189078084,5.31656263163452e-05,6.09198833961475e-05,-3.34285891070259e-06,-0.00393243729504151,-0.0467122908948776,0.2595502605,0.286506026633817,1.96971615906324e-06,-2.03531928738432e-08,-0.0436435916348989,0.0436435916348989,0,3.3238046144555,0,0,9.38047678396756,42.7824014102511,15.2644374579605,42.7893114468741,3.43088534231036,17.7042520023799,33.1187129064958,3.52136258219944,18.3142340430738,34.3157100977081,3.73723766931308,19.8168580848564,37.2618001799343,3.86647674118365,20.7495097617019,39.1053670064962,3.88178534971157,20.8419525511288,39.2777806475385
"8260",2016-01-13,"1",30,30,"Zinal",0.312875,0.663465699510823,11.3740509442852,41.4769103167454,0.760232427005363,0.109054299507942,5.44892960297829e-05,6.24365487428708e-05,-2.99811286348544e-06,0.00621134146680687,-0.0494233600778293,0.259525,0.286575466804979,1.97130783124691e-06,-1.85910306152332e-08,-0.0398971800684386,0.0398971800684386,0,3.32562768757153,0,0,9.32249295800726,42.7341458071909,15.5101226045216,42.7666888072318,2.60599006286567,11.590296860667,21.0418807009366,3.03514409515018,14.5025567501179,26.7402806445481,3.22319871447495,15.7880846919238,29.2552296397685,4.25076205139872,22.6969980829026,42.7779805292617,4.71779158178224,25.879538718825,49.0027648223712
"8320",2016-01-14,"1",30,30,"Zinal",0.313380208,0.664032459136422,11.4300802989882,41.3759243275281,0.760881848740376,0.109126887427214,5.57703477458263e-05,6.39044541136551e-05,-2.66052978415688e-06,0.0156320661266725,-0.0516649412610707,0.260914323,0.282756269761411,1.88509487222606e-06,-1.6763663429264e-08,-0.0344022171170302,0.0344022171170302,0,3.28933169930514,0,0,9.2641650416272,42.688403210134,15.7373834204241,42.7437928903665,3.04480956191553,14.1013739321071,25.880830505197,3.31554616148057,15.8674365158926,29.3279796426722,3.50937524908663,17.1488235607687,31.8220273332829,4.75309565254293,25.3218634331212,47.7692117507943,5.46278895984956,30.0182374172162,56.933521818737
"8380",2016-01-15,"1",30,30,"Zinal",0.312875,0.664600429726529,11.5002100231753,41.2708951691292,0.761532658059535,0.109199899400136,5.70090839798364e-05,6.53239203581257e-05,-2.33011883984907e-06,0.0242618837724466,-0.0534076315649127,0.2607375,0.283242349585062,1.89591787825857e-06,-1.48726016470811e-08,-0.0306966339465736,0.0306966339465736,0,3.32997990531411,0,0,9.20561025252447,42.6450780200008,15.9560337659352,42.7206414188255,2.42150362937422,9.45551046820885,16.7326324129562,2.70049356248855,11.2358855820005,20.1937614554512,3.17984444639128,14.2815808452982,26.1175356543309,3.42030265550115,15.8356306574137,29.1388094335214,4.87995650735662,25.1214187719677,47.1922496068405
"8440",2016-01-16,"1",30,30,"Zinal",0.312875,0.665169293595858,11.5844390060147,41.1635096988303,0.762184490943036,0.10927328277981,5.8205843915703e-05,6.66951674874544e-05,-2.00686284218922e-06,0.0320522706468513,-0.0546381200201163,0.2607375,0.283242349585062,1.89591787825857e-06,-1.29193432071083e-08,-0.0266651631415535,0.0266651631415535,0,3.33246412260092,0,0,9.14693745549216,42.6040716123138,16.1746834604159,42.6972516586586,2.40244316693326,8.82930383099861,15.4480288374741,3.72656140404633,16.9598035518685,31.2089145336909,4.0170642983143,18.7512577083219,34.6822507041805,4.55347794552073,22.0329086264006,41.044852036791,4.8570033033014,23.9096767637793,44.6803075461306
"8500",2016-01-17,"1",30,30,"Zinal",0.312875,0.665738738380541,11.6827507560815,41.0553434629572,0.762836989468618,0.109346985733827,5.93610125729767e-05,6.80188188666279e-05,-1.6907549158282e-06,0.0389739143681263,-0.0553585486554495,0.2595502605,0.286506026633817,1.96971615906324e-06,-1.09053729029496e-08,-0.0233845197926802,0.0233845197926802,0,3.33512557640258,0,0,9.08824718732591,42.5652833830873,16.4001880043485,42.6736404167842,3.7993568274865,16.5766441015074,30.355797731404,3.92659273862742,17.3306431738197,31.8129793171261,4.20013606870388,18.9276510787154,34.8970706338188,4.64685197752071,21.5875997031267,40.038545613561,5.44234196857049,26.2821414992145,49.1077029583052
"8560",2016-01-18,"1",30,30,"Zinal",0.313279167,0.666308457172507,11.795057051326,40.9478270731806,0.763489801965551,0.109420957268082,6.04749474698116e-05,6.9295277849461e-05,-1.38176870526107e-06,0.0450159987470459,-0.0555852035778899,0.2597776045,0.285881066467842,1.95543160152915e-06,-8.83216167709527e-09,-0.0188015618422431,0.0188015618422431,0,3.35342416596958,0,0,9.02963176896326,42.5286117031666,16.6373386280878,42.6498240397856,4.18480654335052,17.8716698908935,32.7301821088131,4.66997651112506,20.6205381962202,38.0260002122492,4.75979901604993,21.1215926554089,38.9897525375029,5.17583917542435,23.4709070527538,43.5179997299983,6.18493812135373,29.197097947038,54.5499232576768
"8620",2016-01-19,"1",30,30,"Zinal",0.31711875,0.666878148642962,11.9211524616675,40.8422224046413,0.76414258315612,0.109495147248796,6.15482169684013e-05,7.05250394610901e-05,-1.07988587622351e-06,0.0501849335890879,-0.055346666878782,0.262859375,0.277409394450207,1.76887964955329e-06,-6.70116595974059e-09,-0.0129042553066777,0.0129042553066777,0,3.03059248838948,0,0,8.97117549260078,42.4939547780986,16.8887852318078,42.6258184140244,2.49285679015802,8.27737533657049,14.3562723859085,3.70587326511531,14.8633488020686,27.0061026849737,4.11753634883542,17.1006543152614,31.3080987726724,4.67729803813488,20.1146603938898,37.0951185823541,5.06691023959883,22.2577272708577,41.2103834076999
"8680",2016-01-20,"1",30,30,"Zinal",0.3153,0.667447517155176,12.0606819906621,40.7396081359349,0.764794994284864,0.109569506422781,6.25810960827106e-05,7.17085803923874e-05,-7.85078927319068e-07,0.0545026026721357,-0.0546815408382764,0.260863802,0.282895150103734,1.88818274290882e-06,-4.51382705193540e-09,-0.00927840288962618,0.00927840288962618,0,3.16177699071217,0,0,8.91295487182813,42.461211412754,17.1551639994655,42.6016389669635,2.74894320130598,8.81762117533585,15.2730813540569,3.84657227732921,14.5087078144117,26.1747676630211,4.06085847863374,15.6218724653789,28.3056217087192,5.10842617474465,21.0565500887308,38.7135904867429,5.57565685565341,23.4740366078676,43.343846910219
